X,ScoreHack2D,RecoEff,CloneRate,GhostRate
1e-05,0.9694078603,0.91882963861,0.0,0.0256289333602
0.0001,0.969383911131,0.91873872952,0.0,0.0256289333602
0.001,0.968761904503,0.918246330252,0.0,0.025615217909
0.01,0.950834675751,0.907179818393,0.0,0.0189431853063
0.05,0.893515331747,0.850623060754,0.0,0.0143392390676
0.1,0.846690760213,0.814282351893,0.0035219973439,0.0137651590412
0.2,0.785540613578,0.752361154059,0.000296918767507,0.0108988288844
0.3,0.717469776427,0.643646197005,0.0,0.0119977083546
0.4,0.685893240613,0.631121851089,0.0,0.0090374404792
